"","Date","Open","High","Low","Close","Adj Close","Volume","Company"
"1",2010-01-04,75.870002746582,76.9499969482422,75.5199966430664,76.8499984741211,49.0616874694824,2408300,"LMT"
"2",2010-01-05,76.620002746582,77.7900009155273,76.5500030517578,77.6500015258789,49.5724105834961,2356500,"LMT"
"3",2010-01-06,76.0999984741211,77.1900024414062,75.8499984741211,76.5100021362305,48.8446273803711,5208100,"LMT"
"4",2010-01-07,76.1699981689453,76.1999969482422,73.6100006103516,74.4100036621094,47.503978729248,7038300,"LMT"
"5",2010-01-08,74.3499984741211,75.9400024414062,74.3199996948242,75.6100006103516,48.2700653076172,3629400,"LMT"
"6",2010-01-11,75.7600021362305,76.1900024414062,75.1900024414062,75.9700012207031,48.499885559082,1973500,"LMT"
"7",2010-01-12,75.75,76.4700012207031,75.3099975585938,75.9599990844727,48.4934997558594,2119000,"LMT"
"8",2010-01-13,76.1600036621094,77.0199966430664,75.7099990844727,76.879997253418,49.0808334350586,2245100,"LMT"
"9",2010-01-14,76.7900009155273,77.0299987792969,76.1500015258789,76.8399963378906,49.055305480957,1954500,"LMT"
"10",2010-01-15,76.9599990844727,77.1900024414062,76.3300018310547,76.7600021362305,49.0042304992676,2041900,"LMT"
"11",2010-01-19,76.8000030517578,78.6999969482422,76.5500030517578,78.3099975585938,49.9937591552734,3765500,"LMT"
"12",2010-01-20,77.8099975585938,78.3000030517578,76.8199996948242,78.1100006103516,49.8660850524902,3128200,"LMT"
"13",2010-01-21,78.0500030517578,78.5800018310547,76.4700012207031,76.9800033569336,49.1446800231934,2304400,"LMT"
"14",2010-01-22,76.75,77.3099975585938,75.5,75.5800018310547,48.2509155273438,2072100,"LMT"
"15",2010-01-25,76.25,77.4800033569336,75.8199996948242,76.7600021362305,49.0042304992676,2559200,"LMT"
"16",2010-01-26,76.4199981689453,77.3499984741211,75.8499984741211,76.7799987792969,49.0169982910156,2835100,"LMT"
"17",2010-01-27,76.6900024414062,77.3399963378906,76,77.129997253418,49.2404289245605,3054500,"LMT"
"18",2010-01-28,78.4300003051758,78.4700012207031,75.25,76.1500015258789,48.614803314209,3542400,"LMT"
"19",2010-01-29,76.1600036621094,76.4499969482422,74.370002746582,74.5199966430664,47.5741920471191,3249800,"LMT"
"20",2010-02-01,75.3399963378906,75.3399963378906,74.2799987792969,74.8899993896484,47.8104057312012,2781100,"LMT"
