"","Date","Open","High","Low","Close","Adj Close","Volume","Company"
"1",2010-01-04,15.6894388198853,15.7535037994385,15.6216220855713,15.6844339370728,15.6844339370728,78169752,"GOOGL"
"2",2010-01-05,15.6951951980591,15.7117118835449,15.5540542602539,15.6153650283813,15.6153650283813,120067812,"GOOGL"
"3",2010-01-06,15.6621618270874,15.6621618270874,15.1741743087769,15.2217216491699,15.2217216491699,158988852,"GOOGL"
"4",2010-01-07,15.2502498626709,15.2652654647827,14.8310813903809,14.8673667907715,14.8673667907715,256315428,"GOOGL"
"5",2010-01-08,14.8148145675659,15.0963459014893,14.7424917221069,15.0655660629272,15.0655660629272,188783028,"GOOGL"
"6",2010-01-11,15.1266269683838,15.1266269683838,14.8658657073975,15.0427932739258,15.0427932739258,288227484,"GOOGL"
"7",2010-01-12,14.9562063217163,14.9689693450928,14.7147150039673,14.776777267456,14.776777267456,193937868,"GOOGL"
"8",2010-01-13,14.4266767501831,14.7242240905762,14.3618621826172,14.6919422149658,14.6919422149658,259604136,"GOOGL"
"9",2010-01-14,14.6121120452881,14.8698701858521,14.5848350524902,14.7610111236572,14.7610111236572,169434396,"GOOGL"
"10",2010-01-15,14.8483476638794,14.8538541793823,14.46546459198,14.5145149230957,14.5145149230957,217162620,"GOOGL"
"11",2010-01-19,14.544545173645,14.7752752304077,14.4216718673706,14.7052049636841,14.7052049636841,172495332,"GOOGL"
"12",2010-01-20,14.6641635894775,14.6641635894775,14.3966474533081,14.5247745513916,14.5247745513916,129897972,"GOOGL"
"13",2010-01-21,14.6006011962891,14.6851854324341,14.3205709457397,14.5890893936157,14.5890893936157,252055692,"GOOGL"
"14",2010-01-22,14.1266269683838,14.279278755188,13.3848848342896,13.7640142440796,13.7640142440796,271743984,"GOOGL"
"15",2010-01-25,13.678427696228,13.7607612609863,13.4011507034302,13.5135135650635,13.5135135650635,176619204,"GOOGL"
"16",2010-01-26,13.4627132415772,13.7537536621094,13.4206714630127,13.5740737915039,13.5740737915039,174045780,"GOOGL"
"17",2010-01-27,13.5452947616577,13.7049551010132,13.3961458206177,13.566065788269,13.566065788269,158417424,"GOOGL"
"18",2010-01-28,13.6258764266968,13.6886892318726,13.2782783508301,13.3706207275391,13.3706207275391,129034836,"GOOGL"
"19",2010-01-29,13.4757261276245,13.5382881164551,13.1534032821655,13.2617616653442,13.2617616653442,165454380,"GOOGL"
"20",2010-02-01,13.3783779144287,13.4086589813232,13.2707710266113,13.3388385772705,13.3388385772705,89941968,"GOOGL"
"21",2010-02-02,13.3873872756958,13.3873872756958,13.2034530639648,13.2912912368774,13.2912912368774,163684152,"GOOGL"
"22",2010-02-03,13.22998046875,13.566065788269,13.2189693450928,13.5340337753296,13.5340337753296,119844036,"GOOGL"
"23",2010-02-04,13.4384384155273,13.4634628295898,13.1521520614624,13.1826829910278,13.1826829910278,134972892,"GOOGL"
"24",2010-02-05,13.223222732544,13.35085105896,13.0745754241943,13.2955455780029,13.2955455780029,126113760,"GOOGL"
"25",2010-02-08,13.3258256912231,13.5635643005371,13.3015518188477,13.3500995635986,13.3500995635986,107664228,"GOOGL"
"26",2010-02-09,13.5020017623901,13.5518016815185,13.3901395797729,13.4244241714478,13.4244241714478,112671216,"GOOGL"
"27",2010-02-10,13.3651151657104,13.4582080841065,13.205454826355,13.3746252059937,13.3746252059937,106873020,"GOOGL"
"28",2010-02-11,13.3463459014893,13.5257759094238,13.250750541687,13.4234228134155,13.4234228134155,96303600,"GOOGL"
"29",2010-02-12,13.3375883102417,13.4421920776367,13.2757759094238,13.3413410186768,13.3413410186768,91096812,"GOOGL"
