"","Date","Open","High","Low","Close","Adj Close","Volume","Company"
"1",2010-10-11,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,2500,"SSNLF"
"2",2010-10-12,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"3",2010-10-13,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,2500,"SSNLF"
"4",2010-10-14,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"5",2010-10-15,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"6",2010-10-18,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"7",2010-10-19,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"8",2010-10-20,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"9",2010-10-21,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"10",2010-10-22,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"11",2010-10-25,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"12",2010-10-26,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"13",2010-10-27,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"14",2010-10-28,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"15",2010-10-29,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"16",2010-11-01,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"17",2010-11-02,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"18",2010-11-03,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"19",2010-11-04,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"20",2010-11-05,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"21",2010-11-08,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"22",2010-11-09,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"23",2010-11-10,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"24",2010-11-11,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"25",2010-11-12,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"26",2010-11-15,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"27",2010-11-16,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"28",2010-11-17,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"29",2010-11-18,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"30",2010-11-19,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"31",2010-11-22,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"32",2010-11-23,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"33",2010-11-24,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"34",2010-11-26,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"35",2010-11-29,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"36",2010-11-30,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"37",2010-12-01,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"38",2010-12-02,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"39",2010-12-03,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"40",2010-12-06,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"41",2010-12-07,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"42",2010-12-08,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"43",2010-12-09,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"44",2010-12-10,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"45",2010-12-13,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"46",2010-12-14,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"47",2010-12-15,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"48",2010-12-16,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"49",2010-12-17,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"50",2010-12-20,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"51",2010-12-21,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"52",2010-12-22,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"53",2010-12-23,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"54",2010-12-27,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"55",2010-12-28,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,-3.25199557930893e+28,0,"SSNLF"
"56",2010-12-29,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,4.94543100546286e+27,0,"SSNLF"
"57",2010-12-30,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,4.94543100546286e+27,0,"SSNLF"
"58",2010-12-31,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,4.94543100546286e+27,0,"SSNLF"
"59",2011-01-03,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,4.94543100546286e+27,0,"SSNLF"
"60",2011-01-04,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,4.94543100546286e+27,0,"SSNLF"
"61",2011-01-05,13.1999998092651,13.1999998092651,13.1999998092651,13.1999998092651,4.94543100546286e+27,0,"SSNLF"
"62",2011-01-06,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,600,"SSNLF"
"63",2011-01-07,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"64",2011-01-10,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"65",2011-01-11,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"66",2011-01-12,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"67",2011-01-13,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"68",2011-01-14,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"69",2011-01-18,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"70",2011-01-19,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"71",2011-01-20,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"72",2011-01-21,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"73",2011-01-24,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"74",2011-01-25,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"75",2011-01-26,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"76",2011-01-27,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"77",2011-01-28,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"78",2011-01-31,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"79",2011-02-01,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"80",2011-02-02,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"81",2011-02-03,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"82",2011-02-04,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"83",2011-02-07,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"84",2011-02-08,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"85",2011-02-09,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"86",2011-02-10,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"87",2011-02-11,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"88",2011-02-14,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"89",2011-02-15,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"90",2011-02-16,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"91",2011-02-17,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"92",2011-02-18,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"93",2011-02-22,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"94",2011-02-23,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"95",2011-02-24,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"96",2011-02-25,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"97",2011-02-28,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"98",2011-03-01,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"99",2011-03-02,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"100",2011-03-03,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"101",2011-03-04,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"102",2011-03-07,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"103",2011-03-08,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
"104",2011-03-09,16.6000003814697,16.6000003814697,16.6000003814697,16.6000003814697,6.21925335617251e+27,0,"SSNLF"
